burned;dim;empty;finalTime;forest;simulations
7444;100;0.25;100;92;"35_execution_dim_100_empty_0.25_"
7398;100;0.25;100;135;"36_execution_dim_100_empty_0.25_"
6456;100;0.25;100;1032;"37_execution_dim_100_empty_0.25_"
7100;100;0.25;100;412;"38_execution_dim_100_empty_0.25_"
7154;100;0.25;100;363;"39_execution_dim_100_empty_0.25_"
6150;100;0.25;100;1325;"40_execution_dim_100_empty_0.25_"
7029;100;0.25;100;474;"41_execution_dim_100_empty_0.25_"
4094;100;0.25;100;3366;"42_execution_dim_100_empty_0.25_"
7415;100;0.25;100;115;"43_execution_dim_100_empty_0.25_"
6653;100;0.25;100;841;"44_execution_dim_100_empty_0.25_"
7434;100;0.25;100;97;"45_execution_dim_100_empty_0.25_"
6265;100;0.25;100;1212;"46_execution_dim_100_empty_0.25_"
5420;100;0.25;100;2056;"47_execution_dim_100_empty_0.25_"
5472;100;0.25;100;1993;"48_execution_dim_100_empty_0.25_"
5632;100;0.25;100;1844;"49_execution_dim_100_empty_0.25_"
5760;100;0.25;100;1716;"50_execution_dim_100_empty_0.25_"
4681;100;0.26;100;2675;"1_execution_dim_100_empty_0.26_"
6917;100;0.26;100;478;"2_execution_dim_100_empty_0.26_"
5926;100;0.26;100;1437;"3_execution_dim_100_empty_0.26_"
6506;100;0.26;100;876;"4_execution_dim_100_empty_0.26_"
5781;100;0.26;100;1588;"5_execution_dim_100_empty_0.26_"
6171;100;0.26;100;1200;"6_execution_dim_100_empty_0.26_"
4987;100;0.26;100;2375;"7_execution_dim_100_empty_0.26_"
6907;100;0.26;100;491;"8_execution_dim_100_empty_0.26_"
6139;100;0.26;100;1226;"9_execution_dim_100_empty_0.26_"
7034;100;0.26;100;367;"10_execution_dim_100_empty_0.26_"
4505;100;0.26;100;2868;"11_execution_dim_100_empty_0.26_"
7250;100;0.26;100;166;"12_execution_dim_100_empty_0.26_"
3884;100;0.26;100;3477;"13_execution_dim_100_empty_0.26_"
6482;100;0.26;100;895;"14_execution_dim_100_empty_0.26_"
6322;100;0.26;100;1037;"15_execution_dim_100_empty_0.26_"
6292;100;0.26;100;1071;"16_execution_dim_100_empty_0.26_"
6119;100;0.26;100;1255;"17_execution_dim_100_empty_0.26_"
4962;100;0.26;100;2392;"18_execution_dim_100_empty_0.26_"
5634;100;0.26;100;1735;"19_execution_dim_100_empty_0.26_"
5015;100;0.26;100;2356;"20_execution_dim_100_empty_0.26_"
6474;100;0.26;100;915;"21_execution_dim_100_empty_0.26_"
6243;100;0.26;100;1123;"22_execution_dim_100_empty_0.26_"
5887;100;0.26;100;1474;"23_execution_dim_100_empty_0.26_"
4908;100;0.26;100;2438;"24_execution_dim_100_empty_0.26_"
7184;100;0.26;100;224;"25_execution_dim_100_empty_0.26_"
3771;100;0.26;100;3587;"26_execution_dim_100_empty_0.26_"
5721;100;0.26;100;1644;"27_execution_dim_100_empty_0.26_"
7321;100;0.26;100;100;"28_execution_dim_100_empty_0.26_"
3826;100;0.26;100;3538;"29_execution_dim_100_empty_0.26_"
6637;100;0.26;100;760;"30_execution_dim_100_empty_0.26_"
5100;100;0.26;100;2272;"31_execution_dim_100_empty_0.26_"
6694;100;0.26;100;701;"32_execution_dim_100_empty_0.26_"
4867;100;0.26;100;2498;"33_execution_dim_100_empty_0.26_"
3588;100;0.26;100;3772;"34_execution_dim_100_empty_0.26_"
6463;100;0.26;100;926;"35_execution_dim_100_empty_0.26_"
4958;100;0.26;100;2414;"36_execution_dim_100_empty_0.26_"
4723;100;0.26;100;2646;"37_execution_dim_100_empty_0.26_"
4111;100;0.26;100;3244;"38_execution_dim_100_empty_0.26_"
4859;100;0.26;100;2520;"39_execution_dim_100_empty_0.26_"
5663;100;0.26;100;1719;"40_execution_dim_100_empty_0.26_"
3921;100;0.26;100;3454;"41_execution_dim_100_empty_0.26_"
3453;100;0.26;100;3916;"42_execution_dim_100_empty_0.26_"
6427;100;0.26;100;947;"43_execution_dim_100_empty_0.26_"
4365;100;0.26;100;3001;"44_execution_dim_100_empty_0.26_"
4971;100;0.26;100;2402;"45_execution_dim_100_empty_0.26_"
5774;100;0.26;100;1591;"46_execution_dim_100_empty_0.26_"
6434;100;0.26;100;952;"47_execution_dim_100_empty_0.26_"
4921;100;0.26;100;2439;"48_execution_dim_100_empty_0.26_"
5519;100;0.26;100;1857;"49_execution_dim_100_empty_0.26_"
4867;100;0.26;100;2499;"50_execution_dim_100_empty_0.26_"
6149;100;0.27;100;1153;"1_execution_dim_100_empty_0.27_"
6117;100;0.27;100;1171;"2_execution_dim_100_empty_0.27_"
4888;100;0.27;100;2384;"3_execution_dim_100_empty_0.27_"
5773;100;0.27;100;1531;"4_execution_dim_100_empty_0.27_"
6984;100;0.27;100;344;"5_execution_dim_100_empty_0.27_"
4985;100;0.27;100;2307;"6_execution_dim_100_empty_0.27_"
3568;100;0.27;100;3723;"7_execution_dim_100_empty_0.27_"
5134;100;0.27;100;2135;"8_execution_dim_100_empty_0.27_"
6198;100;0.27;100;1090;"9_execution_dim_100_empty_0.27_"
4388;100;0.27;100;2893;"10_execution_dim_100_empty_0.27_"
4718;100;0.27;100;2556;"11_execution_dim_100_empty_0.27_"
5854;100;0.27;100;1420;"12_execution_dim_100_empty_0.27_"
6512;100;0.27;100;796;"13_execution_dim_100_empty_0.27_"
5486;100;0.27;100;1811;"14_execution_dim_100_empty_0.27_"
4855;100;0.27;100;2431;"15_execution_dim_100_empty_0.27_"
5633;100;0.27;100;1658;"16_execution_dim_100_empty_0.27_"
6448;100;0.27;100;850;"17_execution_dim_100_empty_0.27_"
4544;100;0.27;100;2730;"18_execution_dim_100_empty_0.27_"
4682;100;0.27;100;2609;"19_execution_dim_100_empty_0.27_"
5856;100;0.27;100;1424;"20_execution_dim_100_empty_0.27_"
6256;100;0.27;100;1024;"21_execution_dim_100_empty_0.27_"
4905;100;0.27;100;2369;"22_execution_dim_100_empty_0.27_"
6764;100;0.27;100;558;"23_execution_dim_100_empty_0.27_"
5524;100;0.27;100;1762;"24_execution_dim_100_empty_0.27_"
4722;100;0.27;100;2563;"25_execution_dim_100_empty_0.27_"
5103;100;0.27;100;2189;"26_execution_dim_100_empty_0.27_"
6961;100;0.27;100;366;"27_execution_dim_100_empty_0.27_"
4838;100;0.27;100;2450;"28_execution_dim_100_empty_0.27_"
5215;100;0.27;100;2067;"29_execution_dim_100_empty_0.27_"
6563;100;0.27;100;722;"30_execution_dim_100_empty_0.27_"
6570;100;0.27;100;733;"31_execution_dim_100_empty_0.27_"
4834;100;0.27;100;2455;"32_execution_dim_100_empty_0.27_"
4536;100;0.27;100;2742;"33_execution_dim_100_empty_0.27_"
5101;100;0.27;100;2194;"34_execution_dim_100_empty_0.27_"
5220;100;0.27;100;2059;"35_execution_dim_100_empty_0.27_"
4875;100;0.27;100;2414;"36_execution_dim_100_empty_0.27_"
5614;100;0.27;100;1651;"37_execution_dim_100_empty_0.27_"
4447;100;0.27;100;2845;"38_execution_dim_100_empty_0.27_"
3276;100;0.27;100;4002;"39_execution_dim_100_empty_0.27_"
5078;100;0.27;100;2197;"40_execution_dim_100_empty_0.27_"
7111;100;0.27;100;217;"41_execution_dim_100_empty_0.27_"
3837;100;0.27;100;3447;"42_execution_dim_100_empty_0.27_"
4713;100;0.27;100;2567;"43_execution_dim_100_empty_0.27_"
4882;100;0.27;100;2406;"44_execution_dim_100_empty_0.27_"
6252;100;0.27;100;1039;"45_execution_dim_100_empty_0.27_"
6016;100;0.27;100;1272;"46_execution_dim_100_empty_0.27_"
7129;100;0.27;100;201;"47_execution_dim_100_empty_0.27_"
6244;100;0.27;100;1038;"48_execution_dim_100_empty_0.27_"
5107;100;0.27;100;2189;"49_execution_dim_100_empty_0.27_"
6066;100;0.27;100;1208;"50_execution_dim_100_empty_0.27_"
4242;100;0.28;100;2930;"1_execution_dim_100_empty_0.28_"
5623;100;0.28;100;1563;"2_execution_dim_100_empty_0.28_"
4689;100;0.28;100;2490;"3_execution_dim_100_empty_0.28_"
6845;100;0.28;100;372;"4_execution_dim_100_empty_0.28_"
6427;100;0.28;100;764;"5_execution_dim_100_empty_0.28_"
5751;100;0.28;100;1427;"6_execution_dim_100_empty_0.28_"
5870;100;0.28;100;1314;"7_execution_dim_100_empty_0.28_"
5932;100;0.28;100;1255;"8_execution_dim_100_empty_0.28_"
5992;100;0.28;100;1182;"9_execution_dim_100_empty_0.28_"
4912;100;0.28;100;2250;"10_execution_dim_100_empty_0.28_"
5311;100;0.28;100;1858;"11_execution_dim_100_empty_0.28_"
6119;100;0.28;100;1041;"12_execution_dim_100_empty_0.28_"
5625;100;0.28;100;1551;"13_execution_dim_100_empty_0.28_"
5450;100;0.28;100;1723;"14_execution_dim_100_empty_0.28_"
4161;100;0.28;100;2999;"15_execution_dim_100_empty_0.28_"
5875;100;0.28;100;1300;"16_execution_dim_100_empty_0.28_"
3503;100;0.28;100;3684;"17_execution_dim_100_empty_0.28_"
5894;100;0.28;100;1275;"18_execution_dim_100_empty_0.28_"
4749;100;0.28;100;2419;"19_execution_dim_100_empty_0.28_"
5167;100;0.28;100;2008;"20_execution_dim_100_empty_0.28_"
4529;100;0.28;100;2642;"21_execution_dim_100_empty_0.28_"
6445;100;0.28;100;735;"22_execution_dim_100_empty_0.28_"
5766;100;0.28;100;1406;"23_execution_dim_100_empty_0.28_"
4492;100;0.28;100;2675;"24_execution_dim_100_empty_0.28_"
3947;100;0.28;100;3214;"25_execution_dim_100_empty_0.28_"
6725;100;0.28;100;480;"26_execution_dim_100_empty_0.28_"
6612;100;0.28;100;573;"27_execution_dim_100_empty_0.28_"
6703;100;0.28;100;509;"28_execution_dim_100_empty_0.28_"
3943;100;0.28;100;3235;"29_execution_dim_100_empty_0.28_"
4089;100;0.28;100;3092;"30_execution_dim_100_empty_0.28_"
4350;100;0.28;100;2823;"31_execution_dim_100_empty_0.28_"
3300;100;0.28;100;3861;"32_execution_dim_100_empty_0.28_"
3707;100;0.28;100;3464;"33_execution_dim_100_empty_0.28_"
5064;100;0.28;100;2115;"34_execution_dim_100_empty_0.28_"
5200;100;0.28;100;1983;"35_execution_dim_100_empty_0.28_"
5069;100;0.28;100;2103;"36_execution_dim_100_empty_0.28_"
5538;100;0.28;100;1632;"37_execution_dim_100_empty_0.28_"
5980;100;0.28;100;1186;"38_execution_dim_100_empty_0.28_"
3;100;0.28;100;7232;"39_execution_dim_100_empty_0.28_"
4428;100;0.28;100;2735;"40_execution_dim_100_empty_0.28_"
5837;100;0.28;100;1339;"41_execution_dim_100_empty_0.28_"
5362;100;0.28;100;1812;"42_execution_dim_100_empty_0.28_"
7037;100;0.28;100;190;"43_execution_dim_100_empty_0.28_"
3804;100;0.28;100;3366;"44_execution_dim_100_empty_0.28_"
5365;100;0.28;100;1801;"45_execution_dim_100_empty_0.28_"
6721;100;0.28;100;486;"46_execution_dim_100_empty_0.28_"
6255;100;0.28;100;936;"47_execution_dim_100_empty_0.28_"
4730;100;0.28;100;2445;"48_execution_dim_100_empty_0.28_"
6316;100;0.28;100;862;"49_execution_dim_100_empty_0.28_"
4858;100;0.28;100;2327;"50_execution_dim_100_empty_0.28_"
6043;100;0.29;100;1024;"1_execution_dim_100_empty_0.29_"
5644;100;0.29;100;1425;"2_execution_dim_100_empty_0.29_"
6146;100;0.29;100;915;"3_execution_dim_100_empty_0.29_"
4376;100;0.29;100;2655;"4_execution_dim_100_empty_0.29_"
5324;100;0.29;100;1746;"5_execution_dim_100_empty_0.29_"
6675;100;0.29;100;410;"6_execution_dim_100_empty_0.29_"
6657;100;0.29;100;436;"7_execution_dim_100_empty_0.29_"
2754;100;0.29;100;4292;"8_execution_dim_100_empty_0.29_"
6273;100;0.29;100;801;"9_execution_dim_100_empty_0.29_"
6608;100;0.29;100;475;"10_execution_dim_100_empty_0.29_"
4852;100;0.29;100;2205;"11_execution_dim_100_empty_0.29_"
6891;100;0.29;100;207;"12_execution_dim_100_empty_0.29_"
3346;100;0.29;100;3700;"13_execution_dim_100_empty_0.29_"
5880;100;0.29;100;1187;"14_execution_dim_100_empty_0.29_"
3810;100;0.29;100;3246;"15_execution_dim_100_empty_0.29_"
4697;100;0.29;100;2328;"16_execution_dim_100_empty_0.29_"
5234;100;0.29;100;1807;"17_execution_dim_100_empty_0.29_"
5801;100;0.29;100;1274;"18_execution_dim_100_empty_0.29_"
4015;100;0.29;100;3041;"19_execution_dim_100_empty_0.29_"
5531;100;0.29;100;1519;"20_execution_dim_100_empty_0.29_"
4496;100;0.29;100;2560;"21_execution_dim_100_empty_0.29_"
4962;100;0.29;100;2077;"22_execution_dim_100_empty_0.29_"
6083;100;0.29;100;983;"23_execution_dim_100_empty_0.29_"
6279;100;0.29;100;795;"24_execution_dim_100_empty_0.29_"
6356;100;0.29;100;722;"25_execution_dim_100_empty_0.29_"
6725;100;0.29;100;367;"26_execution_dim_100_empty_0.29_"
4807;100;0.29;100;2251;"27_execution_dim_100_empty_0.29_"
5263;100;0.29;100;1796;"28_execution_dim_100_empty_0.29_"
4404;100;0.29;100;2640;"29_execution_dim_100_empty_0.29_"
5273;100;0.29;100;1774;"30_execution_dim_100_empty_0.29_"
3680;100;0.29;100;3375;"31_execution_dim_100_empty_0.29_"
5475;100;0.29;100;1593;"32_execution_dim_100_empty_0.29_"
6935;100;0.29;100;175;"33_execution_dim_100_empty_0.29_"
6603;100;0.29;100;493;"34_execution_dim_100_empty_0.29_"
5138;100;0.29;100;1921;"35_execution_dim_100_empty_0.29_"
4406;100;0.29;100;2642;"36_execution_dim_100_empty_0.29_"
4933;100;0.29;100;2120;"37_execution_dim_100_empty_0.29_"
4328;100;0.29;100;2739;"38_execution_dim_100_empty_0.29_"
6946;100;0.29;100;160;"39_execution_dim_100_empty_0.29_"
6392;100;0.29;100;687;"40_execution_dim_100_empty_0.29_"
6216;100;0.29;100;853;"41_execution_dim_100_empty_0.29_"
4164;100;0.29;100;2886;"42_execution_dim_100_empty_0.29_"
4260;100;0.29;100;2780;"43_execution_dim_100_empty_0.29_"
4057;100;0.29;100;3006;"44_execution_dim_100_empty_0.29_"
5983;100;0.29;100;1068;"45_execution_dim_100_empty_0.29_"
5725;100;0.29;100;1338;"46_execution_dim_100_empty_0.29_"
5142;100;0.29;100;1911;"47_execution_dim_100_empty_0.29_"
5610;100;0.29;100;1445;"48_execution_dim_100_empty_0.29_"
5975;100;0.29;100;1095;"49_execution_dim_100_empty_0.29_"
5509;100;0.29;100;1555;"50_execution_dim_100_empty_0.29_"
6108;100;0.3;100;878;"1_execution_dim_100_empty_0.3_"
5958;100;0.3;100;1016;"2_execution_dim_100_empty_0.3_"
6557;100;0.3;100;436;"3_execution_dim_100_empty_0.3_"
5351;100;0.3;100;1604;"4_execution_dim_100_empty_0.3_"
4533;100;0.3;100;2420;"5_execution_dim_100_empty_0.3_"
5068;100;0.3;100;1901;"6_execution_dim_100_empty_0.3_"
5318;100;0.3;100;1645;"7_execution_dim_100_empty_0.3_"
4178;100;0.3;100;2783;"8_execution_dim_100_empty_0.3_"
5020;100;0.3;100;1953;"9_execution_dim_100_empty_0.3_"
6600;100;0.3;100;398;"10_execution_dim_100_empty_0.3_"
5047;100;0.3;100;1911;"11_execution_dim_100_empty_0.3_"
6195;100;0.3;100;782;"12_execution_dim_100_empty_0.3_"
6357;100;0.3;100;626;"13_execution_dim_100_empty_0.3_"
6585;100;0.3;100;416;"14_execution_dim_100_empty_0.3_"
4923;100;0.3;100;2052;"15_execution_dim_100_empty_0.3_"
5006;100;0.3;100;1950;"16_execution_dim_100_empty_0.3_"
6624;100;0.3;100;381;"17_execution_dim_100_empty_0.3_"
5392;100;0.3;100;1573;"18_execution_dim_100_empty_0.3_"
4801;100;0.3;100;2173;"19_execution_dim_100_empty_0.3_"
4191;100;0.3;100;2770;"20_execution_dim_100_empty_0.3_"
4061;100;0.3;100;2905;"21_execution_dim_100_empty_0.3_"
4596;100;0.3;100;2368;"22_execution_dim_100_empty_0.3_"
4903;100;0.3;100;2072;"23_execution_dim_100_empty_0.3_"
4578;100;0.3;100;2380;"24_execution_dim_100_empty_0.3_"
5;100;0.3;100;7018;"25_execution_dim_100_empty_0.3_"
6709;100;0.3;100;283;"26_execution_dim_100_empty_0.3_"
4853;100;0.3;100;2111;"27_execution_dim_100_empty_0.3_"
6097;100;0.3;100;882;"28_execution_dim_100_empty_0.3_"
6564;100;0.3;100;434;"29_execution_dim_100_empty_0.3_"
5267;100;0.3;100;1677;"30_execution_dim_100_empty_0.3_"
5897;100;0.3;100;1074;"31_execution_dim_100_empty_0.3_"
5893;100;0.3;100;1052;"32_execution_dim_100_empty_0.3_"
3642;100;0.3;100;3314;"33_execution_dim_100_empty_0.3_"
4822;100;0.3;100;2130;"34_execution_dim_100_empty_0.3_"
6843;100;0.3;100;176;"35_execution_dim_100_empty_0.3_"
3533;100;0.3;100;3412;"36_execution_dim_100_empty_0.3_"
6149;100;0.3;100;837;"37_execution_dim_100_empty_0.3_"
5463;100;0.3;100;1497;"38_execution_dim_100_empty_0.3_"
4562;100;0.3;100;2405;"39_execution_dim_100_empty_0.3_"
3962;100;0.3;100;3000;"40_execution_dim_100_empty_0.3_"
3989;100;0.3;100;2959;"41_execution_dim_100_empty_0.3_"
2007;100;0.3;100;4971;"42_execution_dim_100_empty_0.3_"
3573;100;0.3;100;3386;"43_execution_dim_100_empty_0.3_"
6000;100;0.3;100;967;"44_execution_dim_100_empty_0.3_"
6073;100;0.3;100;883;"45_execution_dim_100_empty_0.3_"
4110;100;0.3;100;2838;"46_execution_dim_100_empty_0.3_"
4465;100;0.3;100;2515;"47_execution_dim_100_empty_0.3_"
5563;100;0.3;100;1405;"48_execution_dim_100_empty_0.3_"
5455;100;0.3;100;1524;"49_execution_dim_100_empty_0.3_"
5436;100;0.3;100;1527;"50_execution_dim_100_empty_0.3_"
4911;100;0.31;100;1963;"1_execution_dim_100_empty_0.31_"
6447;100;0.31;100;458;"2_execution_dim_100_empty_0.31_"
5521;100;0.31;100;1352;"3_execution_dim_100_empty_0.31_"
6528;100;0.31;100;402;"4_execution_dim_100_empty_0.31_"
3762;100;0.31;100;3091;"5_execution_dim_100_empty_0.31_"
3984;100;0.31;100;2874;"6_execution_dim_100_empty_0.31_"
4216;100;0.31;100;2657;"7_execution_dim_100_empty_0.31_"
6605;100;0.31;100;317;"8_execution_dim_100_empty_0.31_"
5326;100;0.31;100;1563;"9_execution_dim_100_empty_0.31_"
5863;100;0.31;100;1028;"10_execution_dim_100_empty_0.31_"
2498;100;0.31;100;4393;"11_execution_dim_100_empty_0.31_"
6367;100;0.31;100;538;"12_execution_dim_100_empty_0.31_"
4035;100;0.31;100;2847;"13_execution_dim_100_empty_0.31_"
5543;100;0.31;100;1353;"14_execution_dim_100_empty_0.31_"
3051;100;0.31;100;3813;"15_execution_dim_100_empty_0.31_"
5290;100;0.31;100;1575;"16_execution_dim_100_empty_0.31_"
3561;100;0.31;100;3306;"17_execution_dim_100_empty_0.31_"
6280;100;0.31;100;629;"18_execution_dim_100_empty_0.31_"
4591;100;0.31;100;2288;"19_execution_dim_100_empty_0.31_"
4850;100;0.31;100;2040;"20_execution_dim_100_empty_0.31_"
4640;100;0.31;100;2238;"21_execution_dim_100_empty_0.31_"
4909;100;0.31;100;1990;"22_execution_dim_100_empty_0.31_"
5547;100;0.31;100;1324;"23_execution_dim_100_empty_0.31_"
4803;100;0.31;100;2056;"24_execution_dim_100_empty_0.31_"
6634;100;0.31;100;292;"25_execution_dim_100_empty_0.31_"
4149;100;0.31;100;2712;"26_execution_dim_100_empty_0.31_"
4739;100;0.31;100;2136;"27_execution_dim_100_empty_0.31_"
63;100;0.31;100;6872;"28_execution_dim_100_empty_0.31_"
3600;100;0.31;100;3275;"29_execution_dim_100_empty_0.31_"
6387;100;0.31;100;521;"30_execution_dim_100_empty_0.31_"
4056;100;0.31;100;2798;"31_execution_dim_100_empty_0.31_"
3860;100;0.31;100;3006;"32_execution_dim_100_empty_0.31_"
3069;100;0.31;100;3805;"33_execution_dim_100_empty_0.31_"
4433;100;0.31;100;2423;"34_execution_dim_100_empty_0.31_"
5360;100;0.31;100;1512;"35_execution_dim_100_empty_0.31_"
3815;100;0.31;100;3076;"36_execution_dim_100_empty_0.31_"
6364;100;0.31;100;533;"37_execution_dim_100_empty_0.31_"
13;100;0.31;100;6923;"38_execution_dim_100_empty_0.31_"
5440;100;0.31;100;1436;"39_execution_dim_100_empty_0.31_"
5476;100;0.31;100;1400;"40_execution_dim_100_empty_0.31_"
5627;100;0.31;100;1251;"41_execution_dim_100_empty_0.31_"
4;100;0.31;100;6935;"42_execution_dim_100_empty_0.31_"
3395;100;0.31;100;3477;"43_execution_dim_100_empty_0.31_"
6641;100;0.31;100;277;"44_execution_dim_100_empty_0.31_"
3576;100;0.31;100;3295;"45_execution_dim_100_empty_0.31_"
5345;100;0.31;100;1542;"46_execution_dim_100_empty_0.31_"
6259;100;0.31;100;629;"47_execution_dim_100_empty_0.31_"
5166;100;0.31;100;1712;"48_execution_dim_100_empty_0.31_"
4041;100;0.31;100;2844;"49_execution_dim_100_empty_0.31_"
4608;100;0.31;100;2264;"50_execution_dim_100_empty_0.31_"
5079;100;0.32;100;1710;"1_execution_dim_100_empty_0.32_"
6206;100;0.32;100;623;"2_execution_dim_100_empty_0.32_"
5430;100;0.32;100;1377;"3_execution_dim_100_empty_0.32_"
3790;100;0.32;100;3003;"4_execution_dim_100_empty_0.32_"
6195;100;0.32;100;632;"5_execution_dim_100_empty_0.32_"
5769;100;0.32;100;1035;"6_execution_dim_100_empty_0.32_"
6032;100;0.32;100;783;"7_execution_dim_100_empty_0.32_"
4780;100;0.32;100;2027;"8_execution_dim_100_empty_0.32_"
4715;100;0.32;100;2093;"9_execution_dim_100_empty_0.32_"
5792;100;0.32;100;1016;"10_execution_dim_100_empty_0.32_"
3116;100;0.32;100;3684;"11_execution_dim_100_empty_0.32_"
6033;100;0.32;100;793;"12_execution_dim_100_empty_0.32_"
3938;100;0.32;100;2846;"13_execution_dim_100_empty_0.32_"
2809;100;0.32;100;3999;"14_execution_dim_100_empty_0.32_"
6042;100;0.32;100;777;"15_execution_dim_100_empty_0.32_"
5249;100;0.32;100;1559;"16_execution_dim_100_empty_0.32_"
4369;100;0.32;100;2438;"17_execution_dim_100_empty_0.32_"
4488;100;0.32;100;2311;"18_execution_dim_100_empty_0.32_"
4;100;0.32;100;6853;"19_execution_dim_100_empty_0.32_"
4956;100;0.32;100;1837;"20_execution_dim_100_empty_0.32_"
4594;100;0.32;100;2207;"21_execution_dim_100_empty_0.32_"
6201;100;0.32;100;621;"22_execution_dim_100_empty_0.32_"
5345;100;0.32;100;1460;"23_execution_dim_100_empty_0.32_"
5121;100;0.32;100;1660;"24_execution_dim_100_empty_0.32_"
4661;100;0.32;100;2139;"25_execution_dim_100_empty_0.32_"
3115;100;0.32;100;3682;"26_execution_dim_100_empty_0.32_"
6424;100;0.32;100;397;"27_execution_dim_100_empty_0.32_"
3465;100;0.32;100;3332;"28_execution_dim_100_empty_0.32_"
4870;100;0.32;100;1950;"29_execution_dim_100_empty_0.32_"
4459;100;0.32;100;2322;"30_execution_dim_100_empty_0.32_"
3482;100;0.32;100;3321;"31_execution_dim_100_empty_0.32_"
3776;100;0.32;100;3021;"32_execution_dim_100_empty_0.32_"
5614;100;0.32;100;1185;"33_execution_dim_100_empty_0.32_"
2697;100;0.32;100;4114;"34_execution_dim_100_empty_0.32_"
4318;100;0.32;100;2476;"35_execution_dim_100_empty_0.32_"
4161;100;0.32;100;2640;"36_execution_dim_100_empty_0.32_"
9;100;0.32;100;6848;"37_execution_dim_100_empty_0.32_"
4572;100;0.32;100;2222;"38_execution_dim_100_empty_0.32_"
4398;100;0.32;100;2411;"39_execution_dim_100_empty_0.32_"
4608;100;0.32;100;2173;"40_execution_dim_100_empty_0.32_"
4254;100;0.32;100;2559;"41_execution_dim_100_empty_0.32_"
4778;100;0.32;100;2008;"42_execution_dim_100_empty_0.32_"
4663;100;0.32;100;2131;"43_execution_dim_100_empty_0.32_"
3973;100;0.32;100;2825;"44_execution_dim_100_empty_0.32_"
6088;100;0.32;100;738;"45_execution_dim_100_empty_0.32_"
2674;100;0.32;100;4132;"46_execution_dim_100_empty_0.32_"
3650;100;0.32;100;3144;"47_execution_dim_100_empty_0.32_"
5328;100;0.32;100;1484;"48_execution_dim_100_empty_0.32_"
5584;100;0.32;100;1200;"49_execution_dim_100_empty_0.32_"
5910;100;0.32;100;888;"50_execution_dim_100_empty_0.32_"
2944;100;0.33;100;3741;"1_execution_dim_100_empty_0.33_"
4073;100;0.33;100;2615;"2_execution_dim_100_empty_0.33_"
5086;100;0.33;100;1622;"3_execution_dim_100_empty_0.33_"
4989;100;0.33;100;1723;"4_execution_dim_100_empty_0.33_"
4746;100;0.33;100;1942;"5_execution_dim_100_empty_0.33_"
3889;100;0.33;100;2811;"6_execution_dim_100_empty_0.33_"
5768;100;0.33;100;960;"7_execution_dim_100_empty_0.33_"
5749;100;0.33;100;963;"8_execution_dim_100_empty_0.33_"
5577;100;0.33;100;1127;"9_execution_dim_100_empty_0.33_"
4281;100;0.33;100;2426;"10_execution_dim_100_empty_0.33_"
4216;100;0.33;100;2480;"11_execution_dim_100_empty_0.33_"
4818;100;0.33;100;1867;"12_execution_dim_100_empty_0.33_"
4462;100;0.33;100;2215;"13_execution_dim_100_empty_0.33_"
4331;100;0.33;100;2350;"14_execution_dim_100_empty_0.33_"
4560;100;0.33;100;2141;"15_execution_dim_100_empty_0.33_"
4133;100;0.33;100;2545;"16_execution_dim_100_empty_0.33_"
4319;100;0.33;100;2407;"17_execution_dim_100_empty_0.33_"
4963;100;0.33;100;1724;"18_execution_dim_100_empty_0.33_"
5038;100;0.33;100;1672;"19_execution_dim_100_empty_0.33_"
4722;100;0.33;100;1955;"20_execution_dim_100_empty_0.33_"
2954;100;0.33;100;3717;"21_execution_dim_100_empty_0.33_"
2934;100;0.33;100;3755;"22_execution_dim_100_empty_0.33_"
4707;100;0.33;100;1993;"23_execution_dim_100_empty_0.33_"
3978;100;0.33;100;2719;"24_execution_dim_100_empty_0.33_"
3970;100;0.33;100;2742;"25_execution_dim_100_empty_0.33_"
3598;100;0.33;100;3098;"26_execution_dim_100_empty_0.33_"
4252;100;0.33;100;2444;"27_execution_dim_100_empty_0.33_"
4576;100;0.33;100;2120;"28_execution_dim_100_empty_0.33_"
3280;100;0.33;100;3430;"29_execution_dim_100_empty_0.33_"
4172;100;0.33;100;2526;"30_execution_dim_100_empty_0.33_"
5640;100;0.33;100;1049;"31_execution_dim_100_empty_0.33_"
3328;100;0.33;100;3367;"32_execution_dim_100_empty_0.33_"
31;100;0.33;100;6719;"33_execution_dim_100_empty_0.33_"
4500;100;0.33;100;2188;"34_execution_dim_100_empty_0.33_"
4915;100;0.33;100;1769;"35_execution_dim_100_empty_0.33_"
3212;100;0.33;100;3480;"36_execution_dim_100_empty_0.33_"
5093;100;0.33;100;1579;"37_execution_dim_100_empty_0.33_"
72;100;0.33;100;6679;"38_execution_dim_100_empty_0.33_"
4063;100;0.33;100;2634;"39_execution_dim_100_empty_0.33_"
3662;100;0.33;100;3029;"40_execution_dim_100_empty_0.33_"
4249;100;0.33;100;2457;"41_execution_dim_100_empty_0.33_"
4459;100;0.33;100;2231;"42_execution_dim_100_empty_0.33_"
4579;100;0.33;100;2119;"43_execution_dim_100_empty_0.33_"
4026;100;0.33;100;2659;"44_execution_dim_100_empty_0.33_"
5264;100;0.33;100;1433;"45_execution_dim_100_empty_0.33_"
6011;100;0.33;100;705;"46_execution_dim_100_empty_0.33_"
2513;100;0.33;100;4194;"47_execution_dim_100_empty_0.33_"
4821;100;0.33;100;1865;"48_execution_dim_100_empty_0.33_"
